interaction,user_id,week,timestamp,topic,question_id,question_topic,difficulty,time_spent_s,avg_time_all_users_s,correct
591,user_careless,4,2026-01-22 20:29:11,Calculus,Q3175,Multivariable,2,168,195,0
592,user_careless,4,2026-01-22 21:23:50,Calculus,Q6073,Multivariable,4,116,156,0
593,user_careless,4,2026-01-23 05:43:05,Calculus,Q7925,Multivariable,3,192,173,0
594,user_careless,4,2026-01-23 11:43:31,Calculus,Q2497,Multivariable,4,255,252,0
595,user_careless,4,2026-01-24 12:36:38,Calculus,Q7967,Multivariable,3,236,252,1
596,user_careless,4,2026-01-24 20:46:02,Calculus,Q9626,Multivariable,4,114,157,1
597,user_careless,4,2026-01-25 01:03:33,Calculus,Q2456,Multivariable,4,95,241,0
598,user_careless,4,2026-01-25 17:34:51,Calculus,Q9338,Multivariable,4,97,175,0
599,user_careless,4,2026-01-26 04:51:52,Calculus,Q8368,Multivariable,4,122,229,1
600,user_careless,4,2026-01-26 08:50:51,Calculus,Q2175,Multivariable,2,279,246,0
601,user_careless,4,2026-01-26 10:09:10,Calculus,Q7879,Multivariable,4,192,218,0
602,user_careless,4,2026-01-27 00:22:15,Calculus,Q8441,Multivariable,3,43,146,0
603,user_careless,4,2026-01-27 20:28:58,Calculus,Q7918,Multivariable,3,239,230,0
604,user_careless,4,2026-01-27 20:39:51,Calculus,Q4787,Multivariable,4,195,247,0
605,user_careless,4,2026-01-28 10:21:21,Calculus,Q4342,Multivariable,5,221,224,0
606,user_careless,5,2026-01-29 23:48:11,Calculus,Q3478,Multivariable,3,221,190,0
607,user_careless,5,2026-01-30 04:26:13,Calculus,Q4605,Multivariable,2,185,188,0
608,user_careless,5,2026-01-30 06:26:43,Calculus,Q5167,Multivariable,5,240,257,0
609,user_careless,5,2026-01-30 21:10:21,Calculus,Q9587,Multivariable,2,251,258,1
610,user_careless,5,2026-01-30 21:17:14,Calculus,Q5125,Multivariable,5,159,178,0
611,user_careless,5,2026-01-31 00:17:05,Calculus,Q8222,Multivariable,5,108,165,0
612,user_careless,5,2026-01-31 06:08:39,Calculus,Q9302,Multivariable,3,102,192,0
613,user_careless,5,2026-01-31 07:32:04,Calculus,Q6653,Multivariable,3,74,172,0
614,user_careless,5,2026-01-31 14:34:02,Calculus,Q1061,Multivariable,5,126,156,1
615,user_careless,5,2026-01-31 22:09:44,Calculus,Q3578,Multivariable,3,128,247,0
616,user_careless,5,2026-02-01 00:16:49,Calculus,Q1138,Multivariable,3,296,231,1
617,user_careless,5,2026-02-01 11:11:46,Calculus,Q9628,Multivariable,4,95,249,0
618,user_careless,5,2026-02-01 12:20:38,Calculus,Q7814,Multivariable,4,200,200,0
619,user_careless,5,2026-02-03 04:27:30,Calculus,Q1912,Multivariable,4,156,197,1
620,user_careless,5,2026-02-03 16:50:29,Calculus,Q5920,Multivariable,4,35,157,0
621,user_careless,5,2026-02-03 19:39:41,Calculus,Q5933,Multivariable,3,249,204,0
622,user_careless,5,2026-02-04 00:06:39,Calculus,Q5010,Multivariable,3,190,145,0
623,user_careless,5,2026-02-04 03:38:36,Calculus,Q6561,Multivariable,4,196,188,0
624,user_careless,5,2026-02-04 13:38:59,Calculus,Q6412,Multivariable,3,203,208,0
625,user_careless,6,2026-02-05 01:03:15,Calculus,Q8596,Multivariable,3,333,250,0
626,user_careless,6,2026-02-05 11:30:11,Calculus,Q3645,Multivariable,5,129,140,0
627,user_careless,6,2026-02-07 09:23:39,Calculus,Q4748,Multivariable,5,163,148,0
628,user_careless,6,2026-02-08 23:05:24,Calculus,Q9796,Multivariable,4,236,243,0
629,user_careless,6,2026-02-09 02:54:43,Calculus,Q4462,Multivariable,2,201,246,0
630,user_careless,6,2026-02-09 09:12:06,Calculus,Q3483,Multivariable,2,38,162,0
631,user_careless,6,2026-02-09 15:16:06,Calculus,Q3608,Multivariable,3,210,172,1
632,user_careless,6,2026-02-09 23:47:42,Calculus,Q1047,Multivariable,5,41,165,0
633,user_careless,6,2026-02-10 14:09:47,Calculus,Q7504,Multivariable,5,321,234,0
634,user_careless,6,2026-02-10 16:46:40,Calculus,Q6451,Multivariable,4,177,161,0
635,user_careless,6,2026-02-10 23:48:23,Calculus,Q7919,Multivariable,3,275,234,0
636,user_careless,6,2026-02-11 03:25:34,Calculus,Q3600,Multivariable,4,159,224,1
637,user_careless,6,2026-02-11 08:27:52,Calculus,Q1353,Multivariable,3,68,252,1
638,user_careless,6,2026-02-11 23:04:44,Calculus,Q2210,Multivariable,5,275,251,1
639,user_careless,7,2026-02-12 12:25:05,Calculus,Q7639,Multivariable,3,188,152,1
640,user_careless,7,2026-02-12 16:06:34,Calculus,Q5459,Multivariable,2,192,159,0
641,user_careless,7,2026-02-13 11:31:23,Calculus,Q6093,Multivariable,4,68,199,0
642,user_careless,7,2026-02-13 16:36:03,Calculus,Q4355,Multivariable,2,177,158,1
643,user_careless,7,2026-02-13 17:46:16,Calculus,Q6962,Multivariable,5,134,178,0
644,user_careless,7,2026-02-13 18:35:42,Calculus,Q4717,Multivariable,4,53,198,0
645,user_careless,7,2026-02-14 06:00:06,Calculus,Q6106,Multivariable,2,133,143,1
646,user_careless,7,2026-02-14 18:39:06,Calculus,Q2158,Multivariable,2,125,178,0
647,user_careless,7,2026-02-15 11:25:07,Calculus,Q3890,Multivariable,3,38,151,0
648,user_careless,7,2026-02-15 18:01:31,Calculus,Q2955,Multivariable,3,102,181,1
649,user_careless,7,2026-02-16 08:06:41,Calculus,Q4148,Multivariable,2,209,179,1
650,user_careless,7,2026-02-16 18:42:34,Calculus,Q1016,Multivariable,2,269,225,1
651,user_careless,7,2026-02-17 06:29:14,Calculus,Q7220,Multivariable,5,91,211,0
652,user_careless,7,2026-02-17 07:50:29,Calculus,Q1519,Multivariable,3,71,227,0
653,user_careless,7,2026-02-17 18:03:03,Calculus,Q9503,Multivariable,2,124,220,1
654,user_careless,7,2026-02-18 11:18:23,Calculus,Q9114,Multivariable,3,189,219,0
655,user_careless,8,2026-02-19 01:39:21,Calculus,Q8568,Multivariable,4,183,188,1
656,user_careless,8,2026-02-19 16:41:42,Calculus,Q5871,Multivariable,2,141,239,0
657,user_careless,8,2026-02-19 17:59:52,Calculus,Q4286,Multivariable,2,246,199,0
658,user_careless,8,2026-02-19 22:02:52,Calculus,Q1684,Multivariable,3,215,178,1
659,user_careless,8,2026-02-20 11:20:50,Calculus,Q6468,Multivariable,3,123,142,0
660,user_careless,8,2026-02-21 15:32:28,Calculus,Q5059,Multivariable,3,179,170,1
661,user_careless,8,2026-02-21 23:16:25,Calculus,Q1164,Multivariable,5,59,233,0
662,user_careless,8,2026-02-22 00:12:21,Calculus,Q7631,Multivariable,4,116,216,0
663,user_careless,8,2026-02-22 16:25:33,Calculus,Q4931,Multivariable,2,133,148,1
664,user_careless,8,2026-02-23 16:22:25,Calculus,Q4599,Multivariable,4,94,185,0
665,user_careless,8,2026-02-23 22:44:00,Calculus,Q2120,Multivariable,4,251,184,0
666,user_careless,8,2026-02-24 16:09:41,Calculus,Q8399,Multivariable,5,252,182,1
667,user_careless,8,2026-02-24 17:53:27,Calculus,Q7323,Multivariable,3,278,219,1
668,user_careless,8,2026-02-25 13:25:02,Calculus,Q5192,Multivariable,4,152,224,0
669,user_careless,8,2026-02-25 20:43:14,Calculus,Q3912,Multivariable,5,102,204,0
670,user_careless,8,2026-02-25 21:13:01,Calculus,Q9243,Multivariable,3,263,257,0
671,user_careless,9,2026-02-26 16:10:36,Calculus,Q5994,Multivariable,4,102,258,0
672,user_careless,9,2026-02-26 19:54:23,Calculus,Q2274,Multivariable,5,232,231,0
673,user_careless,9,2026-02-27 00:19:08,Calculus,Q2369,Multivariable,3,261,234,1
674,user_careless,9,2026-02-27 00:39:16,Calculus,Q9346,Multivariable,3,245,195,1
675,user_careless,9,2026-02-27 22:45:22,Calculus,Q9375,Multivariable,5,211,259,0
676,user_careless,9,2026-02-28 02:27:03,Calculus,Q7997,Multivariable,4,216,163,1
677,user_careless,9,2026-02-28 06:59:33,Calculus,Q2386,Multivariable,4,170,225,0
678,user_careless,9,2026-02-28 16:00:50,Calculus,Q4812,Multivariable,3,172,141,1
679,user_careless,9,2026-03-01 07:34:04,Calculus,Q7526,Multivariable,3,166,167,0
680,user_careless,9,2026-03-01 10:40:53,Calculus,Q8013,Multivariable,2,42,159,1
681,user_careless,9,2026-03-03 22:15:57,Calculus,Q5567,Multivariable,4,183,150,0
682,user_careless,9,2026-03-04 04:22:27,Calculus,Q8475,Multivariable,4,80,144,0
683,user_careless,9,2026-03-04 07:37:52,Calculus,Q4995,Multivariable,2,167,151,1
684,user_careless,9,2026-03-04 13:58:33,Calculus,Q9536,Multivariable,4,213,207,1
685,user_careless,9,2026-03-04 17:47:34,Calculus,Q1240,Multivariable,4,131,163,0
686,user_careless,9,2026-03-04 22:13:14,Calculus,Q7159,Multivariable,3,307,254,1
687,user_careless,10,2026-03-05 00:19:19,Calculus,Q5764,Multivariable,5,209,192,1
688,user_careless,10,2026-03-05 09:44:08,Calculus,Q2253,Multivariable,2,274,250,0
689,user_careless,10,2026-03-05 12:35:51,Calculus,Q3734,Multivariable,2,165,194,0
690,user_careless,10,2026-03-05 20:39:13,Calculus,Q9748,Multivariable,5,70,228,0
691,user_careless,10,2026-03-05 22:52:14,Calculus,Q4259,Multivariable,5,228,215,0
692,user_careless,10,2026-03-06 07:36:20,Calculus,Q7451,Multivariable,3,199,172,1
693,user_careless,10,2026-03-07 15:13:21,Calculus,Q6984,Multivariable,4,37,179,0
694,user_careless,10,2026-03-08 04:57:13,Calculus,Q7031,Multivariable,3,341,245,1
695,user_careless,10,2026-03-08 22:05:24,Calculus,Q3529,Multivariable,3,241,257,1
696,user_careless,10,2026-03-09 02:25:56,Calculus,Q8604,Multivariable,4,235,248,0
697,user_careless,10,2026-03-09 07:02:57,Calculus,Q4452,Multivariable,5,213,231,0
698,user_careless,10,2026-03-09 21:06:27,Calculus,Q6466,Multivariable,5,317,241,1
699,user_careless,10,2026-03-10 21:40:54,Calculus,Q5008,Multivariable,3,98,157,1
700,user_careless,10,2026-03-10 22:19:11,Calculus,Q5573,Multivariable,3,143,146,0
701,user_careless,10,2026-03-11 09:09:53,Calculus,Q4905,Multivariable,3,233,226,1
702,user_careless,10,2026-03-11 14:54:02,Calculus,Q9963,Multivariable,4,50,190,1
703,user_careless,11,2026-03-12 17:45:09,Calculus,Q4475,Multivariable,2,190,178,0
704,user_careless,11,2026-03-13 00:23:40,Calculus,Q2759,Multivariable,2,140,155,0
705,user_careless,11,2026-03-13 07:49:51,Calculus,Q6654,Multivariable,2,193,213,0
706,user_careless,11,2026-03-13 09:12:02,Calculus,Q7955,Multivariable,4,265,259,0
707,user_careless,11,2026-03-14 10:53:02,Calculus,Q9704,Multivariable,4,252,192,1
708,user_careless,11,2026-03-14 14:13:54,Calculus,Q7328,Multivariable,2,244,222,0
709,user_careless,11,2026-03-15 00:02:23,Calculus,Q8986,Multivariable,2,230,226,1
710,user_careless,11,2026-03-15 00:34:24,Calculus,Q6417,Multivariable,4,189,161,0
711,user_careless,11,2026-03-15 06:13:10,Calculus,Q2209,Multivariable,3,56,240,0
712,user_careless,11,2026-03-15 10:35:22,Calculus,Q2829,Multivariable,2,227,239,0
713,user_careless,11,2026-03-15 23:07:57,Calculus,Q1568,Multivariable,4,225,201,0
714,user_careless,11,2026-03-16 17:25:36,Calculus,Q1507,Multivariable,5,232,232,1
715,user_careless,11,2026-03-17 06:45:51,Calculus,Q4680,Multivariable,2,320,238,1
716,user_careless,11,2026-03-17 13:31:21,Calculus,Q5925,Multivariable,3,157,160,0
717,user_careless,11,2026-03-18 03:10:00,Calculus,Q8300,Multivariable,3,47,226,1
718,user_careless,11,2026-03-18 05:20:48,Calculus,Q5852,Multivariable,5,263,255,1
719,user_careless,11,2026-03-18 11:35:15,Calculus,Q3684,Multivariable,3,194,231,0
720,user_careless,11,2026-03-18 19:52:01,Calculus,Q4974,Multivariable,4,39,180,0
721,user_careless,12,2026-03-19 04:35:51,Calculus,Q8726,Multivariable,2,285,211,0
722,user_careless,12,2026-03-19 11:53:51,Calculus,Q1906,Multivariable,3,194,211,0
723,user_careless,12,2026-03-20 05:16:57,Calculus,Q7002,Multivariable,2,134,140,0
724,user_careless,12,2026-03-21 12:46:25,Calculus,Q1103,Multivariable,2,227,190,0
725,user_careless,12,2026-03-21 20:00:06,Calculus,Q9911,Multivariable,3,312,235,0
726,user_careless,12,2026-03-22 10:56:34,Calculus,Q7056,Multivariable,3,221,241,1
727,user_careless,12,2026-03-23 15:26:57,Calculus,Q7536,Multivariable,5,285,257,0
728,user_careless,12,2026-03-23 15:35:57,Calculus,Q8047,Multivariable,4,147,174,0
729,user_careless,12,2026-03-23 19:46:00,Calculus,Q8108,Multivariable,3,107,202,0
730,user_careless,12,2026-03-23 21:46:59,Calculus,Q8046,Multivariable,2,49,177,1
731,user_careless,12,2026-03-24 01:38:26,Calculus,Q4500,Multivariable,2,201,185,0
732,user_careless,12,2026-03-24 04:58:12,Calculus,Q9783,Multivariable,3,274,250,1
733,user_careless,12,2026-03-24 12:33:32,Calculus,Q9422,Multivariable,5,259,250,0
734,user_careless,12,2026-03-25 00:47:47,Calculus,Q1876,Multivariable,3,91,233,0
735,user_careless,12,2026-03-25 04:17:48,Calculus,Q1608,Multivariable,5,189,184,0
736,user_careless,13,2026-03-26 17:30:15,Calculus,Q3319,Multivariable,4,240,199,0
737,user_careless,13,2026-03-27 15:44:12,Calculus,Q8673,Multivariable,3,226,201,1
738,user_careless,13,2026-03-27 19:00:02,Calculus,Q8141,Multivariable,4,105,247,0
739,user_careless,13,2026-03-27 19:03:54,Calculus,Q2862,Multivariable,4,148,168,1
740,user_careless,13,2026-03-28 00:41:37,Calculus,Q9334,Multivariable,5,234,179,0
741,user_careless,13,2026-03-28 08:29:01,Calculus,Q8184,Multivariable,4,89,167,1
742,user_careless,13,2026-03-28 17:20:11,Calculus,Q9389,Multivariable,5,107,210,1
743,user_careless,13,2026-03-28 20:47:45,Calculus,Q1894,Multivariable,4,202,194,1
744,user_careless,13,2026-03-29 05:26:44,Calculus,Q3356,Multivariable,3,175,217,1
745,user_careless,13,2026-03-29 12:47:48,Calculus,Q1357,Multivariable,3,186,142,0
746,user_careless,13,2026-03-29 17:42:45,Calculus,Q6097,Multivariable,3,206,222,0
747,user_careless,13,2026-03-29 23:19:58,Calculus,Q7325,Multivariable,4,180,176,0
748,user_careless,13,2026-03-30 03:31:49,Calculus,Q8497,Multivariable,2,72,175,0
749,user_careless,13,2026-03-30 18:34:18,Calculus,Q4059,Multivariable,4,102,230,1
750,user_careless,13,2026-03-31 10:07:03,Calculus,Q7910,Multivariable,5,249,204,0
751,user_careless,13,2026-03-31 17:40:11,Calculus,Q4534,Multivariable,3,181,218,0
752,user_careless,13,2026-04-01 08:29:51,Calculus,Q3370,Multivariable,5,206,248,0
753,user_careless,14,2026-04-02 01:41:46,Calculus,Q3921,Multivariable,2,154,251,1
754,user_careless,14,2026-04-02 14:24:07,Calculus,Q9432,Multivariable,4,265,194,0
755,user_careless,14,2026-04-02 18:15:31,Calculus,Q3512,Multivariable,5,162,258,1
756,user_careless,14,2026-04-03 22:49:41,Calculus,Q1379,Multivariable,3,248,253,0
757,user_careless,14,2026-04-04 05:34:59,Calculus,Q6327,Multivariable,2,130,145,1
758,user_careless,14,2026-04-04 09:56:15,Calculus,Q1718,Multivariable,2,170,206,1
759,user_careless,14,2026-04-04 22:25:29,Calculus,Q9768,Multivariable,5,239,207,1
760,user_careless,14,2026-04-05 19:07:04,Calculus,Q7148,Multivariable,4,262,249,0
761,user_careless,14,2026-04-06 08:41:55,Calculus,Q9845,Multivariable,2,288,220,1
762,user_careless,14,2026-04-06 11:14:41,Calculus,Q7768,Multivariable,3,106,163,0
763,user_careless,14,2026-04-07 06:17:52,Calculus,Q7144,Multivariable,5,189,259,0
764,user_careless,14,2026-04-07 19:19:14,Calculus,Q6846,Multivariable,3,192,158,0
765,user_careless,14,2026-04-08 01:36:54,Calculus,Q2295,Multivariable,5,200,167,0
766,user_careless,14,2026-04-08 17:35:48,Calculus,Q3402,Multivariable,3,151,251,0
767,user_careless,14,2026-04-08 19:37:56,Calculus,Q7146,Multivariable,4,191,204,0
768,user_careless,14,2026-04-08 23:59:29,Calculus,Q5069,Multivariable,4,127,193,0
769,user_careless,15,2026-04-09 00:53:22,Calculus,Q4228,Multivariable,5,111,174,0
770,user_careless,15,2026-04-09 13:47:06,Calculus,Q8221,Multivariable,2,158,151,1
771,user_careless,15,2026-04-09 20:10:34,Calculus,Q3276,Multivariable,5,195,225,0
772,user_careless,15,2026-04-10 05:14:45,Calculus,Q5250,Multivariable,3,64,251,1
773,user_careless,15,2026-04-10 11:22:41,Calculus,Q5897,Multivariable,5,245,200,0
774,user_careless,15,2026-04-10 15:55:37,Calculus,Q2101,Multivariable,2,278,243,1
775,user_careless,15,2026-04-11 09:02:32,Calculus,Q3512,Multivariable,4,193,248,0
776,user_careless,15,2026-04-11 10:34:06,Calculus,Q7655,Multivariable,5,111,148,1
777,user_careless,15,2026-04-12 00:17:35,Calculus,Q8686,Multivariable,3,269,207,1
778,user_careless,15,2026-04-12 00:36:38,Calculus,Q7569,Multivariable,5,91,142,1
779,user_careless,15,2026-04-12 20:45:27,Calculus,Q2198,Multivariable,2,115,200,0
780,user_careless,15,2026-04-12 21:53:35,Calculus,Q3195,Multivariable,3,217,156,0
781,user_careless,15,2026-04-13 16:28:13,Calculus,Q3871,Multivariable,3,256,222,1
782,user_careless,15,2026-04-14 08:34:53,Calculus,Q3450,Multivariable,5,173,243,0
783,user_careless,15,2026-04-14 20:28:32,Calculus,Q2330,Multivariable,5,121,148,1
784,user_careless,15,2026-04-15 01:09:33,Calculus,Q6582,Multivariable,5,247,245,1
785,user_careless,16,2026-04-16 11:20:11,Calculus,Q4534,Multivariable,3,249,204,1
786,user_careless,16,2026-04-16 17:57:03,Calculus,Q5348,Multivariable,5,126,200,0
787,user_careless,16,2026-04-17 09:56:20,Calculus,Q4010,Multivariable,4,285,223,0
788,user_careless,16,2026-04-17 18:27:56,Calculus,Q5608,Multivariable,4,289,232,0
789,user_careless,16,2026-04-18 04:38:47,Calculus,Q8151,Multivariable,3,280,229,0
790,user_careless,16,2026-04-18 23:20:54,Calculus,Q7118,Multivariable,3,148,145,0
791,user_careless,16,2026-04-19 03:34:58,Calculus,Q9111,Multivariable,3,153,194,0
792,user_careless,16,2026-04-19 20:42:29,Calculus,Q6875,Multivariable,4,48,223,0
793,user_careless,16,2026-04-19 21:22:07,Calculus,Q7973,Multivariable,5,122,143,1
794,user_careless,16,2026-04-20 23:14:38,Calculus,Q8643,Multivariable,5,210,158,0
795,user_careless,16,2026-04-21 19:35:47,Calculus,Q3162,Multivariable,4,124,142,0
796,user_careless,16,2026-04-21 21:52:43,Calculus,Q2054,Multivariable,3,90,239,0
797,user_careless,16,2026-04-22 01:33:31,Calculus,Q2520,Multivariable,2,200,199,0
798,user_careless,16,2026-04-22 23:07:24,Calculus,Q4202,Multivariable,5,64,224,0
799,user_careless,1,2026-01-01 07:05:19,Calculus,Q6857,Sequences,4,277,242,0
800,user_careless,1,2026-01-01 10:46:28,Calculus,Q1111,Sequences,2,277,253,1
801,user_careless,1,2026-01-01 15:24:49,Calculus,Q8985,Sequences,3,173,223,0
802,user_careless,1,2026-01-01 19:30:05,Calculus,Q7648,Sequences,5,68,207,0
803,user_careless,1,2026-01-02 01:56:02,Calculus,Q2382,Sequences,3,238,188,1
804,user_careless,1,2026-01-02 10:40:54,Calculus,Q4971,Sequences,3,133,225,1
805,user_careless,1,2026-01-02 15:47:55,Calculus,Q7628,Sequences,4,140,209,0
806,user_careless,1,2026-01-03 23:15:18,Calculus,Q2389,Sequences,5,307,247,0
807,user_careless,1,2026-01-04 07:00:14,Calculus,Q1950,Sequences,5,46,166,0
808,user_careless,1,2026-01-04 09:08:55,Calculus,Q8992,Sequences,5,196,141,0
809,user_careless,1,2026-01-04 16:23:29,Calculus,Q8913,Sequences,3,182,152,0
810,user_careless,1,2026-01-04 21:19:29,Calculus,Q3709,Sequences,2,152,196,0
811,user_careless,1,2026-01-05 04:30:20,Calculus,Q1262,Sequences,3,289,243,0
812,user_careless,1,2026-01-05 09:45:52,Calculus,Q1438,Sequences,3,194,227,1
813,user_careless,1,2026-01-05 13:44:31,Calculus,Q5195,Sequences,5,74,178,0
814,user_careless,1,2026-01-06 04:23:02,Calculus,Q5142,Sequences,3,197,187,0
815,user_careless,1,2026-01-07 07:39:57,Calculus,Q4997,Sequences,5,210,199,0
816,user_careless,1,2026-01-07 14:23:19,Calculus,Q1321,Sequences,3,187,223,0
817,user_careless,2,2026-01-08 10:31:31,Calculus,Q6484,Sequences,4,155,216,0
818,user_careless,2,2026-01-08 23:06:14,Calculus,Q7202,Sequences,5,93,224,0
819,user_careless,2,2026-01-09 09:47:10,Calculus,Q5648,Sequences,3,206,217,1
820,user_careless,2,2026-01-09 10:27:01,Calculus,Q5231,Sequences,5,132,214,0
821,user_careless,2,2026-01-09 12:19:39,Calculus,Q5671,Sequences,3,118,184,1
822,user_careless,2,2026-01-09 22:42:42,Calculus,Q7802,Sequences,3,170,143,1
823,user_careless,2,2026-01-10 02:21:04,Calculus,Q5169,Sequences,4,114,185,0
824,user_careless,2,2026-01-10 07:11:09,Calculus,Q3947,Sequences,3,146,202,0
825,user_careless,2,2026-01-10 08:21:28,Calculus,Q5355,Sequences,3,88,198,0
826,user_careless,2,2026-01-10 12:04:18,Calculus,Q1612,Sequences,5,91,218,0
827,user_careless,2,2026-01-10 12:21:39,Calculus,Q6189,Sequences,2,213,209,1
828,user_careless,2,2026-01-10 23:41:38,Calculus,Q2795,Sequences,2,165,149,1
829,user_careless,2,2026-01-11 12:54:58,Calculus,Q5951,Sequences,2,149,143,1
830,user_careless,2,2026-01-12 08:04:56,Calculus,Q1757,Sequences,3,114,165,0
831,user_careless,2,2026-01-12 16:41:55,Calculus,Q2891,Sequences,2,132,165,0
832,user_careless,2,2026-01-13 21:52:57,Calculus,Q7359,Sequences,3,203,179,1
833,user_careless,2,2026-01-14 02:39:21,Calculus,Q7483,Sequences,2,124,161,1
834,user_careless,2,2026-01-14 04:12:13,Calculus,Q9142,Sequences,3,53,243,1
835,user_careless,3,2026-01-15 04:42:16,Calculus,Q4054,Sequences,2,283,250,0
836,user_careless,3,2026-01-15 05:57:18,Calculus,Q2639,Sequences,2,294,247,1
837,user_careless,3,2026-01-15 21:39:56,Calculus,Q6009,Sequences,4,222,243,0
838,user_careless,3,2026-01-17 21:33:36,Calculus,Q4875,Sequences,3,153,162,1
839,user_careless,3,2026-01-18 11:03:31,Calculus,Q5982,Sequences,3,264,223,1
840,user_careless,3,2026-01-18 22:40:19,Calculus,Q9801,Sequences,4,179,169,1
841,user_careless,3,2026-01-19 10:15:55,Calculus,Q4358,Sequences,3,93,233,0
842,user_careless,3,2026-01-20 11:25:01,Calculus,Q4622,Sequences,5,146,220,0
843,user_careless,3,2026-01-20 13:34:58,Calculus,Q8087,Sequences,4,171,147,0
844,user_careless,3,2026-01-20 14:41:06,Calculus,Q4078,Sequences,4,46,201,0
845,user_careless,3,2026-01-20 22:09:41,Calculus,Q4937,Sequences,2,146,230,0
846,user_careless,3,2026-01-20 23:51:22,Calculus,Q8793,Sequences,5,55,140,0
847,user_careless,3,2026-01-21 02:51:01,Calculus,Q1672,Sequences,2,308,223,1
848,user_careless,3,2026-01-21 18:40:52,Calculus,Q5976,Sequences,4,205,195,0
849,user_careless,4,2026-01-22 07:27:25,Calculus,Q5166,Sequences,5,58,218,0
850,user_careless,4,2026-01-22 07:51:02,Calculus,Q1016,Sequences,2,50,147,0
851,user_careless,4,2026-01-23 02:39:13,Calculus,Q8908,Sequences,4,155,141,0
852,user_careless,4,2026-01-23 06:40:04,Calculus,Q8864,Sequences,2,46,160,0
853,user_careless,4,2026-01-24 06:20:30,Calculus,Q5904,Sequences,2,141,229,0
854,user_careless,4,2026-01-24 06:42:55,Calculus,Q9473,Sequences,2,220,194,0
855,user_careless,4,2026-01-24 09:09:42,Calculus,Q2100,Sequences,5,283,216,1
856,user_careless,4,2026-01-24 15:14:36,Calculus,Q3778,Sequences,4,225,209,0
857,user_careless,4,2026-01-25 02:38:43,Calculus,Q2326,Sequences,5,208,223,1
858,user_careless,4,2026-01-26 02:25:52,Calculus,Q5007,Sequences,4,96,255,1
859,user_careless,4,2026-01-26 09:36:45,Calculus,Q4665,Sequences,4,265,245,1
860,user_careless,4,2026-01-26 17:58:18,Calculus,Q9487,Sequences,4,196,160,1
861,user_careless,4,2026-01-27 02:43:56,Calculus,Q2282,Sequences,2,70,219,1
862,user_careless,4,2026-01-27 14:41:35,Calculus,Q9006,Sequences,5,173,192,1
863,user_careless,4,2026-01-28 14:15:58,Calculus,Q9700,Sequences,3,49,164,0
864,user_careless,4,2026-01-28 22:24:04,Calculus,Q8095,Sequences,3,234,255,1
865,user_careless,5,2026-01-29 04:21:02,Calculus,Q8699,Sequences,5,126,158,0
866,user_careless,5,2026-01-30 05:13:15,Calculus,Q8239,Sequences,2,201,165,1
867,user_careless,5,2026-01-30 09:56:17,Calculus,Q7318,Sequences,2,147,233,0
868,user_careless,5,2026-01-30 17:15:31,Calculus,Q1545,Sequences,5,230,203,1
869,user_careless,5,2026-01-30 21:42:43,Calculus,Q1936,Sequences,3,135,243,1
870,user_careless,5,2026-01-31 15:07:18,Calculus,Q7948,Sequences,3,62,168,0
871,user_careless,5,2026-02-01 10:52:23,Calculus,Q6845,Sequences,5,193,243,0
872,user_careless,5,2026-02-01 15:56:48,Calculus,Q6550,Sequences,3,139,148,0
873,user_careless,5,2026-02-02 04:01:12,Calculus,Q3495,Sequences,4,160,160,0
874,user_careless,5,2026-02-02 13:13:34,Calculus,Q5692,Sequences,3,58,240,0
875,user_careless,5,2026-02-03 06:22:36,Calculus,Q7703,Sequences,4,118,168,0
876,user_careless,5,2026-02-03 08:48:14,Calculus,Q2558,Sequences,4,64,180,0
877,user_careless,5,2026-02-03 17:32:37,Calculus,Q2104,Sequences,2,103,160,1
878,user_careless,5,2026-02-03 18:10:42,Calculus,Q7084,Sequences,3,165,185,1
879,user_careless,5,2026-02-03 22:57:30,Calculus,Q9479,Sequences,2,218,253,1
880,user_careless,5,2026-02-04 04:44:20,Calculus,Q6373,Sequences,5,71,254,0
881,user_careless,5,2026-02-04 05:07:55,Calculus,Q1389,Sequences,3,92,163,0
882,user_careless,5,2026-02-04 12:05:05,Calculus,Q6571,Sequences,5,249,191,1
883,user_careless,6,2026-02-05 07:43:40,Calculus,Q6543,Sequences,5,260,216,0
884,user_careless,6,2026-02-05 07:53:59,Calculus,Q3793,Sequences,3,123,203,0
885,user_careless,6,2026-02-05 13:21:59,Calculus,Q7775,Sequences,5,280,250,1
886,user_careless,6,2026-02-05 14:09:17,Calculus,Q9869,Sequences,5,239,252,1
887,user_careless,6,2026-02-05 18:46:42,Calculus,Q6641,Sequences,2,157,222,1
888,user_careless,6,2026-02-06 05:41:14,Calculus,Q5758,Sequences,5,159,229,0
889,user_careless,6,2026-02-06 09:56:40,Calculus,Q5885,Sequences,2,51,251,0
890,user_careless,6,2026-02-06 12:52:41,Calculus,Q5635,Sequences,2,284,214,0
891,user_careless,6,2026-02-07 23:50:34,Calculus,Q9013,Sequences,4,198,245,1
892,user_careless,6,2026-02-08 02:19:53,Calculus,Q8639,Sequences,2,270,252,1
893,user_careless,6,2026-02-08 07:21:58,Calculus,Q4058,Sequences,3,292,249,1
894,user_careless,6,2026-02-08 09:29:43,Calculus,Q6221,Sequences,3,55,154,0
895,user_careless,6,2026-02-08 12:03:53,Calculus,Q4926,Sequences,5,166,244,1
